Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,GpsDate,GPSTime,Latitude,Longitude,Speed,SpeedType,Heading,HeadingType,TrueHeading,MagneticHeading,MagneticVariation,GPSError,DataStatus
2105,2017-11-08 11:48:53.835,835,2017-11-08 11:48:53.835,2017-11-08 11:48:53.836,2017-11-08 11:47:55.000,114755000,50.334516666666666,-4.132411666666667,4.730499842006946,N ,188.37946390866173,T ,,,-1.73233677076187,0,A  
2106,2017-11-08 11:49:03.837,837,2017-11-08 11:49:03.837,2017-11-08 11:49:03.838,2017-11-08 11:48:05.000,114805000,50.334313333333334,-4.1324566666666662,4.344377353773087,N ,186.07254061238959,T ,,,-1.7323250666271859,0,A  
2107,2017-11-08 11:49:14.837,837,2017-11-08 11:49:14.837,2017-11-08 11:49:14.838,2017-11-08 11:48:16.000,114816000,50.33408166666667,-4.1324949999999996,4.7694094574949046,N ,191.11163222697178,T ,,,-1.7323070757033954,0,A  
2108,2017-11-08 11:49:24.837,837,2017-11-08 11:49:24.837,2017-11-08 11:49:24.838,2017-11-08 11:48:26.000,114826000,50.333876666666669,-4.1325483333333333,4.7694102218641214,N ,191.11167898024561,T ,,,-1.7322981441804535,0,A  
2109,2017-11-08 11:49:34.840,840,2017-11-08 11:49:34.840,2017-11-08 11:49:34.841,2017-11-08 11:48:36.000,114836000,50.33367333333333,-4.1326150000000004,4.3746594897036477,N ,189.0667474103617,T ,,,-1.7322942418759579,0,A  
2110,2017-11-08 11:49:44.850,850,2017-11-08 11:49:44.850,2017-11-08 11:49:44.852,2017-11-08 11:48:46.000,114846000,50.333464999999997,-4.1326749999999999,4.7305020657804135,N ,188.37964675898615,T ,,,-1.732287254409687,0,A  
2111,2017-11-08 11:49:55.834,834,2017-11-08 11:49:55.834,2017-11-08 11:49:55.835,2017-11-08 11:48:57.000,114857000,50.333238333333334,-4.1327333333333334,4.3746604828170383,N ,189.0668290458475,T ,,,-1.7322771506112555,0,A  
2112,2017-11-08 11:50:05.834,834,2017-11-08 11:50:05.834,2017-11-08 11:50:05.835,2017-11-08 11:49:07.000,114907000,50.333041666666666,-4.1328083333333332,4.8189793354442436,N ,193.79381922428502,T ,,,-1.7322771626428652,0,A  
2113,2017-11-08 11:50:15.835,835,2017-11-08 11:50:15.835,2017-11-08 11:50:15.837,2017-11-08 11:49:17.000,114917000,50.332835000000003,-4.1328733333333334,4.3746614050603174,N ,189.06690473655925,T ,,,-1.7322722043689971,0,A  
2114,2017-11-08 11:50:25.838,838,2017-11-08 11:50:25.838,2017-11-08 11:50:25.839,2017-11-08 11:49:27.000,114927000,50.332621666666668,-4.1328583333333331,5.0869309647766769,N ,187.78886022436427,T ,,,-1.7322375296686889,0,A  
2115,2017-11-08 11:50:35.840,840,2017-11-08 11:50:35.840,2017-11-08 11:50:35.841,2017-11-08 11:49:37.000,114937000,50.332414999999997,-4.1329200000000004,4.7694156732428175,N ,191.11201231658853,T ,,,-1.7322313717806499,0,A  
2116,2017-11-08 11:50:45.840,840,2017-11-08 11:50:45.840,2017-11-08 11:50:45.841,2017-11-08 11:49:47.000,114947000,50.332203333333332,-4.132978333333333,4.730504733644052,N ,188.37986611928108,T ,,,-1.7322233289878823,0,A  
2117,2017-11-08 11:50:56.839,839,2017-11-08 11:50:56.839,2017-11-08 11:50:56.840,2017-11-08 11:49:58.000,114958000,50.331963333333334,-4.1330366666666665,4.7305052411396016,N ,188.37990784651754,T ,,,-1.7322114001717854,0,A  
2118,2017-11-08 11:51:06.839,839,2017-11-08 11:51:06.839,2017-11-08 11:51:06.840,2017-11-08 11:50:08.000,115008000,50.331746666666668,-4.1330783333333336,4.4701939378058633,N ,194.89444062934126,T ,,,-1.7321966723387678,0,A  
2119,2017-11-08 11:51:16.843,843,2017-11-08 11:51:16.843,2017-11-08 11:51:16.845,2017-11-08 11:50:18.000,115018000,50.331538333333334,-4.1331733333333336,4.7694189419457249,N ,191.1122122407595,T ,,,-1.7322022881763208,0,A  
2120,2017-11-08 11:51:27.844,844,2017-11-08 11:51:27.844,2017-11-08 11:51:27.846,2017-11-08 11:50:29.000,115029000,50.331308333333332,-4.1332616666666668,4.7305066261833364,N ,188.38002172631721,T ,,,-1.7322025310644507,0,A  
2121,2017-11-08 11:51:38.840,840,2017-11-08 11:51:38.840,2017-11-08 11:51:38.841,2017-11-08 11:50:40.000,115040000,50.331066666666665,-4.1333383333333336,5.1693202213137361,N ,192.84291777754646,T ,,,-1.7321969755843312,0,A  
2122,2017-11-08 11:51:49.835,835,2017-11-08 11:51:49.835,2017-11-08 11:51:49.836,2017-11-08 11:50:51.000,115051000,50.330844999999997,-4.1334333333333335,4.6949256570708204,N ,203.05309627851443,T ,,,-1.7322007606607848,0,A  
2123,2017-11-08 11:51:59.840,840,2017-11-08 11:51:59.840,2017-11-08 11:51:59.842,2017-11-08 11:51:01.000,115101000,50.330648333333336,-4.1335283333333335,4.8189931337979761,N ,193.79448751478515,T ,,,-1.7322079752854003,0,A  
2124,2017-11-08 11:52:09.840,840,2017-11-08 11:52:09.840,2017-11-08 11:52:09.841,2017-11-08 11:51:11.000,115111000,50.330438333333333,-4.1336050000000002,4.769423043383493,N ,191.11246309220707,T ,,,-1.7322067630419347,0,A  
2125,2017-11-08 11:52:19.841,841,2017-11-08 11:52:19.841,2017-11-08 11:52:19.842,2017-11-08 11:51:21.000,115121000,50.330219999999997,-4.1336983333333333,4.8788993473593312,N ,196.41647647112865,T ,,,-1.73221040985518,0,A  
2126,2017-11-08 11:52:30.834,834,2017-11-08 11:52:30.834,2017-11-08 11:52:30.835,2017-11-08 11:51:32.000,115132000,50.329979999999999,-4.1338083333333335,4.694938761277025,N ,203.05347210331882,T ,,,-1.7322170845300553,0,A  
2127,2017-11-08 11:52:40.844,844,2017-11-08 11:52:40.844,2017-11-08 11:52:40.846,2017-11-08 11:51:42.000,115142000,50.329771666666666,-4.1339266666666665,4.6949419177418443,N ,203.0535626171071,T ,,,-1.7322311020372276,0,A  
2128,2017-11-08 11:52:51.843,843,2017-11-08 11:52:51.843,2017-11-08 11:52:51.844,2017-11-08 11:51:53.000,115153000,50.32953333333333,-4.1340466666666664,5.3648591121397731,N ,200.04113113530809,T ,,,-1.7322416054983314,0,A  
2129,2017-11-08 11:53:02.843,843,2017-11-08 11:53:02.843,2017-11-08 11:53:02.844,2017-11-08 11:52:04.000,115204000,50.32930833333333,-4.1341766666666668,5.0281751575549727,N ,201.44716094222906,T ,,,-1.7322575356898924,0,A  
2130,2017-11-08 11:53:12.844,844,2017-11-08 11:53:12.844,2017-11-08 11:53:12.846,2017-11-08 11:52:14.000,115214000,50.329098333333334,-4.1343050000000003,5.1166819670373638,N ,203.84318531142497,T ,,,-1.7322749253291108,0,A  
2131,2017-11-08 11:53:22.846,846,2017-11-08 11:53:22.846,2017-11-08 11:53:22.848,2017-11-08 11:52:24.000,115224000,50.328890000000001,-4.1344166666666666,4.6098123048092008,N ,200.42473344558795,T ,,,-1.7322865430166088,0,A  
2132,2017-11-08 11:53:33.842,842,2017-11-08 11:53:33.842,2017-11-08 11:53:33.843,2017-11-08 11:52:35.000,115235000,50.328659999999999,-4.1345499999999999,4.2742946360840461,N ,202.1091320916853,T ,,,-1.7323029885992631,0,A  
2133,2017-11-08 11:53:43.846,846,2017-11-08 11:53:43.846,2017-11-08 11:53:43.847,2017-11-08 11:52:45.000,115245000,50.328473333333335,-4.1347199999999997,5.2138337917793125,N ,206.15406520228271,T ,,,-1.7323385752064828,0,A  
2134,2017-11-08 11:53:54.847,847,2017-11-08 11:53:54.847,2017-11-08 11:53:54.848,2017-11-08 11:52:56.000,115256000,50.328254999999999,-4.1348799999999999,4.6098198068983738,N ,200.42498383878632,T ,,,-1.732366219315749,0,A  
2135,2017-11-08 11:54:05.844,844,2017-11-08 11:54:05.844,2017-11-08 11:54:05.845,2017-11-08 11:53:07.000,115307000,50.32803333333333,-4.1350016666666667,4.6098224271806751,N ,200.4250712389948,T ,,,-1.7323796062978525,0,A  
2136,2017-11-08 11:54:15.848,848,2017-11-08 11:54:15.848,2017-11-08 11:54:15.849,2017-11-08 11:53:17.000,115317000,50.327820000000003,-4.1351316666666662,5.0281962115502132,N ,201.44777167499191,T ,,,-1.7323971396448898,0,A  
2137,2017-11-08 11:54:26.844,844,2017-11-08 11:54:26.844,2017-11-08 11:54:26.846,2017-11-08 11:53:28.000,115328000,50.327591666666663,-4.1352799999999998,5.0281994432681492,N ,201.44786536334146,T ,,,-1.7324192139500105,0,A  
2138,2017-11-08 11:54:36.845,845,2017-11-08 11:54:36.845,2017-11-08 11:54:36.846,2017-11-08 11:53:38.000,115338000,50.327404999999999,-4.1354283333333335,4.4676548156000901,N ,207.57927866992088,T ,,,-1.7324470002050703,0,A  
2139,2017-11-08 11:54:47.844,844,2017-11-08 11:54:47.844,2017-11-08 11:54:47.845,2017-11-08 11:53:49.000,115349000,50.327174999999997,-4.1355366666666669,4.7694352111358578,N ,191.11320725879597,T ,,,-1.7324544458689108,0,A  
2140,2017-11-08 11:54:57.844,844,2017-11-08 11:54:57.844,2017-11-08 11:54:57.845,2017-11-08 11:53:59.000,115359000,50.326974999999997,-4.1356783333333329,4.2743161059141528,N ,202.10984051279627,T ,,,-1.7324780058029459,0,A  
2141,2017-11-08 11:55:07.845,845,2017-11-08 11:55:07.845,2017-11-08 11:55:07.846,2017-11-08 11:54:09.000,115409000,50.326758333333331,-4.1357650000000001,4.609837489063298,N ,200.42557399205305,T ,,,-1.7324794824799286,0,A  
2142,2017-11-08 11:55:18.846,846,2017-11-08 11:55:18.846,2017-11-08 11:55:18.847,2017-11-08 11:54:20.000,115420000,50.32653333333333,-4.1358883333333329,4.6098401487426566,N ,200.42566270404461,T ,,,-1.7324930134385093,0,A  
2143,2017-11-08 11:55:28.849,849,2017-11-08 11:55:28.849,2017-11-08 11:55:28.850,2017-11-08 11:54:30.000,115430000,50.326329999999999,-4.1360166666666665,4.6098425495687536,N ,200.42574288573687,T ,,,-1.7325113168636466,0,A  
2144,2017-11-08 11:55:39.846,846,2017-11-08 11:55:39.846,2017-11-08 11:55:39.847,2017-11-08 11:54:41.000,115441000,50.326104999999998,-4.1361716666666668,5.1167346352065062,N ,203.84451972433976,T ,,,-1.7325362481176136,0,A  
2145,2017-11-08 11:55:49.847,847,2017-11-08 11:55:49.847,2017-11-08 11:55:49.849,2017-11-08 11:54:51.000,115451000,50.325906666666668,-4.1363133333333337,4.6950004768757019,N ,203.05524175733055,T ,,,-1.7325600364940625,0,A  
2146,2017-11-08 11:55:59.847,847,2017-11-08 11:55:59.847,2017-11-08 11:55:59.849,2017-11-08 11:55:01.000,115501000,50.325701666666667,-4.1364416666666664,4.6098499729718316,N ,200.42599063771888,T ,,,-1.7325781117396786,0,A  
2147,2017-11-08 11:56:10.846,846,2017-11-08 11:56:10.846,2017-11-08 11:56:10.847,2017-11-08 11:55:12.000,115512000,50.325481666666668,-4.13659,4.1519496639107398,N ,209.88093918753219,T ,,,-1.7326013278763726,0,A  
2148,2017-11-08 11:56:20.848,848,2017-11-08 11:56:20.848,2017-11-08 11:56:20.850,2017-11-08 11:55:22.000,115522000,50.325288333333333,-4.136751666666667,4.1519538561355782,N ,209.88103987172883,T ,,,-1.7326330011409403,0,A  
2149,2017-11-08 11:56:30.848,848,2017-11-08 11:56:30.848,2017-11-08 11:56:30.850,2017-11-08 11:55:32.000,115532000,50.325094999999997,-4.1369150000000001,4.0423687602006977,N ,207.05542431291718,T ,,,-1.7326652743781281,0,A  
2150,2017-11-08 11:56:40.848,848,2017-11-08 11:56:40.848,2017-11-08 11:56:40.849,2017-11-08 11:55:42.000,115542000,50.324896666666667,-4.137081666666667,4.4677053607436612,N ,207.58051969619731,T ,,,-1.7326980627673043,0,A  
2151,2017-11-08 11:56:51.844,844,2017-11-08 11:56:51.844,2017-11-08 11:56:51.845,2017-11-08 11:55:53.000,115553000,50.324680000000001,-4.1372450000000001,4.7897004142864761,N ,205.58636523173362,T ,,,-1.7327271354298224,0,A  
2152,2017-11-08 11:57:01.850,850,2017-11-08 11:57:01.850,2017-11-08 11:57:01.851,2017-11-08 11:56:03.000,115603000,50.324481666666664,-4.137388333333333,4.6950220688448736,N ,203.05586080364492,T ,,,-1.7327515238178146,0,A  
2153,2017-11-08 11:57:12.848,848,2017-11-08 11:57:12.848,2017-11-08 11:57:12.849,2017-11-08 11:56:14.000,115614000,50.324255000000001,-4.1375450000000003,4.6950255017295852,N ,203.0559592786303,T ,,,-1.7327768268839079,0,A  
2154,2017-11-08 11:57:22.853,853,2017-11-08 11:57:22.853,2017-11-08 11:57:22.854,2017-11-08 11:56:24.000,115624000,50.324066666666667,-4.1376949999999999,5.2526246749309236,N ,214.66960029320967,T ,,,-1.7328049848706708,0,A  
2155,2017-11-08 11:57:33.849,849,2017-11-08 11:57:33.849,2017-11-08 11:57:33.850,2017-11-08 11:56:35.000,115635000,50.323860000000003,-4.1378916666666665,4.8933718978431466,N ,208.01473473289434,T ,,,-1.7328474269722756,0,A  
2156,2017-11-08 11:57:43.849,849,2017-11-08 11:57:43.849,2017-11-08 11:57:43.850,2017-11-08 11:56:45.000,115645000,50.323658333333334,-4.1380116666666664,4.1233825168852833,N ,196.18296748328277,T ,,,-1.7328629589336546,0,A  
2157,2017-11-08 11:57:54.846,846,2017-11-08 11:57:54.846,2017-11-08 11:57:54.847,2017-11-08 11:56:56.000,115656000,50.323441666666668,-4.1381566666666663,4.6784507487674221,N ,219.69229060006623,T ,,,-1.73288543168864,0,A  
2158,2017-11-08 11:58:04.850,850,2017-11-08 11:58:04.850,2017-11-08 11:58:04.851,2017-11-08 11:57:06.000,115706000,50.323261666666667,-4.1383333333333336,4.4677383084721418,N ,207.58132858561532,T ,,,-1.7329243307637081,0,A  
2159,2017-11-08 11:58:15.848,848,2017-11-08 11:58:15.848,2017-11-08 11:58:15.849,2017-11-08 11:57:17.000,115717000,50.323058333333336,-4.1385083333333332,4.6982836203328944,N ,212.55652187251914,T ,,,-1.7329594293876038,0,A  
2160,2017-11-08 11:58:26.848,848,2017-11-08 11:58:26.848,2017-11-08 11:58:26.849,2017-11-08 11:57:28.000,115728000,50.322861666666668,-4.1387099999999997,4.3660809438577397,N ,204.90709252751878,T ,,,-1.733005040805321,0,A  
2161,2017-11-08 11:58:36.850,850,2017-11-08 11:58:36.850,2017-11-08 11:58:36.851,2017-11-08 11:57:38.000,115738000,50.322671666666665,-4.1388533333333335,3.9431772728623193,N ,204.08102561607768,T ,,,-1.73303057043269,0,A  
2162,2017-11-08 11:58:47.849,849,2017-11-08 11:58:47.849,2017-11-08 11:58:47.851,2017-11-08 11:57:49.000,115749000,50.322466666666664,-4.1390033333333331,4.695052598825197,N ,203.0567361357115,T ,,,-1.733056440920949,0,A  
2163,2017-11-08 11:58:58.851,851,2017-11-08 11:58:58.851,2017-11-08 11:58:58.852,2017-11-08 11:58:00.000,115800000,50.322291666666665,-4.1392199999999999,4.5664377755226981,N ,224.80375021119852,T ,,,-1.7331104194205484,0,A  
2164,2017-11-08 11:59:08.851,851,2017-11-08 11:59:08.851,2017-11-08 11:59:08.852,2017-11-08 11:58:10.000,115810000,50.322153333333333,-4.139453333333333,4.2705157671131033,N ,233.83641623545074,T ,,,-1.7331754241641777,0,A  
2165,2017-11-08 11:59:19.849,849,2017-11-08 11:59:19.849,2017-11-08 11:59:19.850,2017-11-08 11:58:21.000,115821000,50.322054999999999,-4.139758333333333,4.2759345539115481,N ,255.36997936143069,T ,,,-1.7332717018422761,0,A  
2166,2017-11-08 11:59:29.850,850,2017-11-08 11:59:29.850,2017-11-08 11:59:29.852,2017-11-08 11:58:31.000,115831000,50.321993333333332,-4.1400466666666667,3.736386784109341,N ,247.33148259910357,T ,,,-1.7333670064142568,0,A  
2167,2017-11-08 11:59:40.851,851,2017-11-08 11:59:40.851,2017-11-08 11:59:40.852,2017-11-08 11:58:42.000,115842000,50.321919999999999,-4.1403716666666668,4.0944828733698495,N ,243.92061985105764,T ,,,-1.7334739083618274,0,A  
2168,2017-11-08 11:59:51.848,848,2017-11-08 11:59:51.848,2017-11-08 11:59:51.850,2017-11-08 11:58:53.000,115853000,50.321833333333331,-4.1406700000000001,4.0944888962996178,N ,243.9206611023821,T ,,,-1.733569384516918,0,A  
2169,2017-11-08 12:00:01.849,849,2017-11-08 12:00:01.849,2017-11-08 12:00:01.851,2017-11-08 11:59:03.000,115903000,50.321783333333336,-4.1409633333333336,3.6776174553263612,N ,270,T ,,,-1.7336680876993755,0,A  
2170,2017-11-08 12:00:11.852,852,2017-11-08 12:00:11.852,2017-11-08 12:00:11.854,2017-11-08 11:59:13.000,115913000,50.321730000000002,-4.1412550000000001,4.0539786748377598,N ,254.54954793481889,T ,,,-1.7337657346116671,0,A  
2171,2017-11-08 12:00:22.852,852,2017-11-08 12:00:22.852,2017-11-08 12:00:22.853,2017-11-08 11:59:24.000,115924000,50.321658333333332,-4.1415533333333334,3.1772588156592367,N ,250.12826481059821,T ,,,-1.7338632659305309,0,A  
2172,2017-11-08 12:00:32.852,852,2017-11-08 12:00:32.852,2017-11-08 12:00:32.853,2017-11-08 11:59:34.000,115934000,50.321613333333332,-4.1418433333333331,3.9732629645993138,N ,259.55967960973499,T ,,,-1.7339614548023505,0,A  
2173,2017-11-08 12:00:43.852,852,2017-11-08 12:00:43.852,2017-11-08 12:00:43.853,2017-11-08 11:59:45.000,115945000,50.321556666666666,-4.1421383333333335,3.8329359140034089,N ,253.63422668214037,T ,,,-1.7340598412202175,0,A  
2174,2017-11-08 12:00:54.851,851,2017-11-08 12:00:54.851,2017-11-08 12:00:54.853,2017-11-08 11:59:56.000,115956000,50.321491666666667,-4.142431666666667,3.2974998201669266,N ,257.38802275490195,T ,,,-1.7341564864239789,0,A  
2175,2017-11-08 12:01:04.854,854,2017-11-08 12:01:04.854,2017-11-08 12:01:04.855,2017-11-08 12:00:06.000,120006000,50.321421666666666,-4.1427083333333332,4.1643895892965119,N ,249.77003495210539,T ,,,-1.734246451619639,0,A  
2176,2017-11-08 12:01:15.850,850,2017-11-08 12:01:15.850,2017-11-08 12:01:15.851,2017-11-08 12:00:17.000,120017000,50.321356666666667,-4.1430216666666668,4.1643946033163877,N ,249.77006037473677,T ,,,-1.7343502973501004,0,A  
2177,2017-11-08 12:01:25.851,851,2017-11-08 12:01:25.851,2017-11-08 12:01:25.853,2017-11-08 12:00:27.000,120027000,50.321285000000003,-4.1433066666666667,4.0945270027869753,N ,243.92092209232609,T ,,,-1.7344430346866835,0,A  
2178,2017-11-08 12:01:35.852,852,2017-11-08 12:01:35.852,2017-11-08 12:01:35.853,2017-11-08 12:00:37.000,120037000,50.321204999999999,-4.1435733333333333,4.0945325623778865,N ,243.92096016930705,T ,,,-1.73452803054486,0,A  
2179,2017-11-08 12:01:45.852,852,2017-11-08 12:01:45.852,2017-11-08 12:01:45.853,2017-11-08 12:00:47.000,120047000,50.321113333333336,-4.14384,3.8756765155511133,N ,236.12919845213219,T ,,,-1.7346114283566711,0,A  
2180,2017-11-08 12:01:55.855,855,2017-11-08 12:01:55.855,2017-11-08 12:01:55.856,2017-11-08 12:00:57.000,120057000,50.320991666666664,-4.1440799999999998,3.9877801785466787,N ,223.76306096703181,T ,,,-1.734681116425586,0,A  
2181,2017-11-08 12:02:06.853,853,2017-11-08 12:02:06.853,2017-11-08 12:02:06.854,2017-11-08 12:01:08.000,120108000,50.320824999999999,-4.1442866666666669,4.3991896918181999,N ,215.08178040274009,T ,,,-1.7347326350624253,0,A  
2182,2017-11-08 12:02:16.861,861,2017-11-08 12:02:16.861,2017-11-08 12:02:16.862,2017-11-08 12:01:18.000,120118000,50.320653333333333,-4.1444466666666671,4.2712295364938289,N ,212.55783727570736,T ,,,-1.7347666730560771,0,A  
2183,2017-11-08 12:02:27.855,855,2017-11-08 12:02:27.855,2017-11-08 12:02:27.856,2017-11-08 12:01:29.000,120129000,50.32047,-4.1446100000000001,3.5213121654456376,N ,203.05760456386332,T ,,,-1.7348003081416274,0,A  
2184,2017-11-08 12:02:38.853,853,2017-11-08 12:02:38.853,2017-11-08 12:02:38.854,2017-11-08 12:01:40.000,120140000,50.320283333333336,-4.1447683333333334,3.7254570026437959,N ,209.57713711583099,T ,,,-1.7348316865394533,0,A  
2185,2017-11-08 12:02:48.855,855,2017-11-08 12:02:48.855,2017-11-08 12:02:48.856,2017-11-08 12:01:50.000,120150000,50.320111666666669,-4.1448966666666669,3.5459911519077472,N ,215.69005836533472,T ,,,-1.7348543242439409,0,A  
2186,2017-11-08 12:02:58.857,857,2017-11-08 12:02:58.857,2017-11-08 12:02:58.858,2017-11-08 12:02:00.000,120200000,50.319944999999997,-4.1450449999999996,4.0424593876337331,N ,207.05793917554115,T ,,,-1.7348848469679372,0,A  
2187,2017-11-08 12:03:09.858,858,2017-11-08 12:03:09.858,2017-11-08 12:03:09.859,2017-11-08 12:02:11.000,120211000,50.319760000000002,-4.1451833333333337,4.1932917918308155,N ,199.20189791595141,T ,,,-1.7349092535172703,0,A  
2188,2017-11-08 12:03:20.856,856,2017-11-08 12:03:20.856,2017-11-08 12:03:20.857,2017-11-08 12:02:22.000,120222000,50.319566666666667,-4.1453350000000002,3.8441320528194187,N ,212.55843185177673,T ,,,-1.7349373185765011,0,A  
2189,2017-11-08 12:03:31.856,856,2017-11-08 12:03:31.856,2017-11-08 12:03:31.858,2017-11-08 12:02:33.000,120233000,50.319369999999999,-4.1454849999999999,4.4678167332595145,N ,207.58325378969894,T ,,,-1.7349643270072257,0,A  
2190,2017-11-08 12:03:42.854,854,2017-11-08 12:03:42.854,2017-11-08 12:03:42.855,2017-11-08 12:02:44.000,120244000,50.319188333333337,-4.1456400000000002,4.2712676596385295,N ,212.55863824567842,T ,,,-1.7349951901851719,0,A  
2191,2017-11-08 12:03:52.857,857,2017-11-08 12:03:52.857,2017-11-08 12:03:52.858,2017-11-08 12:02:54.000,120254000,50.319018333333332,-4.1457899999999999,4.1520898148513501,N ,209.88430489993266,T ,,,-1.7350258561765042,0,A  
2192,2017-11-08 12:04:03.853,853,2017-11-08 12:04:03.853,2017-11-08 12:04:03.854,2017-11-08 12:03:05.000,120305000,50.318831666666668,-4.1459433333333333,4.27441986654659,N ,202.11326386169304,T ,,,-1.7350554343845546,0,A  
2193,2017-11-08 12:04:13.858,858,2017-11-08 12:04:13.858,2017-11-08 12:04:13.859,2017-11-08 12:03:15.000,120315000,50.318655,-4.1460499999999998,3.8441534050493211,N ,212.55893027463043,T ,,,-1.7350695871089221,0,A  
2194,2017-11-08 12:04:23.858,858,2017-11-08 12:04:23.858,2017-11-08 12:04:23.860,2017-11-08 12:03:25.000,120325000,50.31850166666667,-4.1462166666666667,3.972591127072286,N ,215.35439794303292,T ,,,-1.7351085360519374,0,A  
2195,2017-11-08 12:04:34.858,858,2017-11-08 12:04:34.858,2017-11-08 12:04:34.859,2017-11-08 12:03:36.000,120336000,50.318306666666665,-4.1463466666666671,3.8551540094112116,N ,200.96249104972097,T ,,,-1.7351285727216532,0,A  
2196,2017-11-08 12:04:45.856,856,2017-11-08 12:04:45.856,2017-11-08 12:04:45.858,2017-11-08 12:03:47.000,120347000,50.318113333333336,-4.1464616666666663,4.3661583088192533,N ,204.90927886998045,T ,,,-1.7351434377518931,0,A  
2197,2017-11-08 12:04:55.856,856,2017-11-08 12:04:55.856,2017-11-08 12:04:55.857,2017-11-08 12:03:57.000,120357000,50.317956666666667,-4.146608333333333,4.1521128361605113,N ,209.88485770000597,T ,,,-1.73517473002944,0,A  
2198,2017-11-08 12:05:05.858,858,2017-11-08 12:05:05.858,2017-11-08 12:05:05.860,2017-11-08 12:04:07.000,120407000,50.317791666666665,-4.1467366666666665,4.2744331198280108,N ,202.11370101407726,T ,,,-1.7351982808408282,0,A  
2199,2017-11-08 12:05:16.861,861,2017-11-08 12:05:16.861,2017-11-08 12:05:16.862,2017-11-08 12:04:18.000,120418000,50.317599999999999,-4.1468716666666667,5.005610551231487,N ,210.34130780965208,T ,,,-1.7352205741342153,0,A  
2200,2017-11-08 12:05:27.856,856,2017-11-08 12:05:27.856,2017-11-08 12:05:27.857,2017-11-08 12:04:29.000,120429000,50.317421666666668,-4.1470283333333331,3.4170509435940337,N ,212.55960498966846,T ,,,-1.7352524937048794,0,A  
